Joint_Position_1,Joint_Position_2,Joint_Position_3,Joint_Position_4,Joint_Position_5,Joint_Position_6,Joint_Position_7,Joint_Velocity_1,Joint_Velocity_2,Joint_Velocity_3,Joint_Velocity_4,Joint_Velocity_5,Joint_Velocity_6,Joint_Velocity_7,Joint_Acceleration_1,Joint_Acceleration_2,Joint_Acceleration_3,Joint_Acceleration_4,Joint_Acceleration_5,Joint_Acceleration_6,Joint_Acceleration_7,Torque_1
0.4072348395849348,0.4972635985022784,0.04199319144697777,0.06339646047853842,-0.6845895664829915,0.5083549915560022,-0.030404414100194455,-0.1489111366940188,-0.14942675952361895,0.012817314887656472,0.14593051314858174,0.15227100524439297,0.10549337852562313,0.31380950513118533,-0.8259923140229163,0.0022029352842121153,-0.32522121173265395,0.14273361559263176,0.06211061498873027,-0.001813799898704005,0.6253625722771714,-0.961030814399738
0.346765747145662,0.5030610790975365,0.018598424617982445,0.09910713334966093,-0.6846715081626269,0.5071677236498506,0.03767049734252548,-0.4620160600225913,-0.09361957873845161,-0.09010676630701375,0.34507379710763497,0.13948413610905597,0.09535919737664966,0.6090799237255302,-0.9957805619267873,-0.0497895173271975,-0.3698392542675417,0.10802515282204972,-0.035347847145680955,-0.015249111630498136,0.5657464181363019,-0.9446888462467958
0.6160419047770758,0.43254063725570346,0.31139466248335523,-0.045826633727678145,-0.6839366343690718,0.5784208253292076,-0.0799138072723351,-0.1742859597686518,0.22053983586123294,-0.15524286610568894,0.029708022480291474,0.15622786311314218,-0.0006814653295076356,0.08205285950124308,-0.9199503963088413,0.2604573059699944,-0.5570743497503383,-0.10642093205026892,0.019056955702211775,0.014740214432587884,0.21400723205514072,-0.9434317852900859
0.5569068943499969,-0.04451353251564405,0.6553724368619949,-0.2081571913833309,-0.6177407638395269,0.5677323182992504,-0.18202617443641478,-0.16354997232608048,-0.021541339005383686,0.22071529189946704,0.05762336799093881,0.19458392401461944,0.25051929642749515,0.07754754595633129,-0.786280408756866,0.43102284252811596,-0.5636206736749758,0.016517743837755727,-0.013370666896112993,-0.06851596136150562,0.3004251140146377,-0.9182903719437829
0.5413930471096882,-0.02535988993662952,0.6518697434401572,-0.190426307887255,-0.6288145965445324,0.577233557423056,-0.18047938402651542,-0.2106415921921162,-0.05203165878246596,0.2881405082396249,0.15991021196906163,0.18123153966151984,0.28219503024312487,0.11282104745959343,-0.7918271121138749,0.43165604091332654,-0.5865449540866514,-0.012127447047704631,0.007958215754708009,-0.0832803213608645,0.31760808633147963,-0.9032055387331139
0.577883176893965,0.5057752903995871,0.2476940206390934,-0.006478208090638926,-0.6833227221025975,0.5796080932353591,-0.0799138072723351,-0.3560342552960353,0.1835729088444089,-0.1302964556163726,0.2761319684351802,0.14890694162060858,-0.022972867152659338,0.3614707264723469,-0.9663256646598476,0.20009029223857278,-0.6182373321896327,-0.21397833623184548,-0.042288734542001105,-0.05852129311948684,0.3500129038087112,-0.8856065003752662
0.5808447062165567,0.42043179784965323,0.3063267844586657,-0.029350928006303567,-0.6661201720255008,0.5736702057673049,-0.09538574472311545,-0.31185126269947916,0.28268792160779244,-0.21571456964934843,0.17801881907006933,0.14991101966030973,-0.023213181295448693,0.1883578211265966,-0.9362771851923636,0.18625541006012059,-0.6647989429055365,-0.1735510396885822,-0.01828528276477026,-0.04693700847336446,0.2917386427779576,-0.8717787373695026
0.21114867779861868,0.5222123858664804,-0.1384536213273001,0.13431733236788057,-0.6719640445112407,0.4252276628778322,0.13049808869542256,-0.21484962645203953,-0.1659829457305243,0.07474220739185888,0.17847475861879936,0.15113018233756437,0.11597616618693718,0.3955729978467808,-0.8024180594738122,-0.11745639819257658,-0.14013751271292252,0.0935057130501662,0.07079557461280817,0.02981777946060138,0.573372976061457,-0.8667504750462718
0.5529444716570626,0.577835031077953,0.2254185979503196,0.007865159565972224,-0.718994666637185,0.5807953611415109,-0.04742314196087449,-0.48786243869330315,0.14284697789247236,-0.06990077840099262,0.2836306199505245,0.14742827845381767,0.06490229202310194,0.4206605132355197,-0.9207275473992599,0.16914516997140572,-0.5737043163828536,-0.2584245685225537,-0.03316192727023781,-0.008009964735721242,0.32436681823891456,-0.8592080260722534
0.569334432457618,0.3406662197483399,0.32733820200604513,-0.008317715709554752,-0.6664479387440421,0.5273559218663171,-0.03195322118598698,0.2354842851783998,-0.49716156067785067,0.5237312563423155,-0.37407918810944907,0.27558060174386445,0.15956276632210864,-0.21275340238223528,-0.770970546100068,0.325510845190377,-0.40594701563442315,-0.25211837638805346,0.09609274801148837,0.07871594452390851,0.1468918915458659,-0.8516656418356028
0.5190402043203017,0.5928052378205027,0.21386943277472859,0.021622866330887947,-0.7193224333557264,0.5796080932353591,-0.024217252460596694,-0.5780896172270491,0.17652553883842415,-0.13806526027613486,0.28605152924523036,0.1383237282596208,0.08136488941342845,0.44598509606220316,-0.875354294622815,0.06670047396753143,-0.6467753454857375,-0.28576747885955844,-0.09057081833357072,-0.011928774702062217,0.27376406138570886,-0.8428661319048742
0.5526112830152112,0.35783909538747594,0.2966416118555619,0.014053199305725794,-0.6709417245081711,0.5273559218663171,-0.014934493325306941,0.3193040285297446,-0.5670650062196878,0.566592728045497,-0.37914958830836876,0.26931307037866614,0.1400011088103177,-0.21228890159671288,-0.7989675568204222,0.27220123091244885,-0.4099237170428618,-0.28303989663418916,0.11025191710802451,0.013070511906192461,0.1500099197895357,-0.836580743887566
0.5950656222331072,0.5569949336279572,0.21498640542312764,-0.05147160609513257,-0.7413465359154934,0.5606071629250442,-0.12014044130918566,-0.15873724478394202,-0.15710283259446745,0.20893338319695065,0.3472477697385361,0.1593222840449693,0.21208672277304408,0.3246925864986481,-0.7950126593905514,0.10588305238644846,-0.43047565830434253,-0.13701834231169197,0.053809301320487,-0.026888649492775696,0.3812064898783598,-0.8227529716336068
0.5902270859799266,0.3104338300044147,0.4040014181521101,-0.07204560701089302,-0.6525139512212887,0.539231696802426,-0.08764977599772517,0.014171381433897068,-0.2719486364335205,0.39918709753562465,-0.3427838205335789,0.274943041915799,0.27514998601043783,-0.22379475809143168,-0.635449623260649,0.2857561963623658,-0.47148937512112266,-0.20423598893662265,0.055619913321405035,0.16313124055642825,0.15372120423283842,-0.8177247185585714
0.4701225364284036,0.4233679111084119,0.1877948801863043,0.08058294555483414,-0.682832372686367,0.5261686539601653,0.04076407816232419,0.5679038480892691,-0.6798122531025379,0.6961006820285707,-0.35896906267834994,0.24568488631727714,0.1961690387801014,-0.2588628470250961,-0.7662126458662937,-0.09571968169501599,-0.5195302106422063,-0.39689747694697797,0.13785574768381825,-0.21309367302561266,0.13970781531358867,-0.813953452454683
